Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,AveragePatientAge,PercentageMalePatients,PercentageFemalePatients,AveragePartACoverage,AveragePartBCoverage,AlzheimerPatientPercentage,HeartFailurePatientPercentage,KidneyDiseasePatientPercentage,CancerPatientPercentage,COPDPatientPercentage,DepressionPatientPercentage,DiabetesPatientPercentage,IschemicHeartDiseasePercentage,OsteoporosisPatientPercentage,RheumatoidArthritisPatientPercentage,StrokePatientPercentage,AverageAnnualInpatientReimbursement,AverageAnnualOutpatientReimbursement,AverageAnnualInpatientDeductible,AverageAnnualOutpatientDeductible,AverageDeductiblePaidPerClaim,NumberOfUniqueDiagnosisCodes,NumberOfUniqueProcedureCodes,NumberOfUniqueAttendingPhysicians,NumberOfUniqueOperatingPhysicians,NumberOfUniqueOtherPhysicians,PotentialFraud
PRV57315,0.0,22.0,22.0,22,0.0,270.90909090909093,0.0,5960.0,0.0,0.0,0.0,2,8,70.72727272727273,45.45454545454545,54.54545454545454,12.0,12.0,45.45454545454545,40.909090909090914,54.54545454545454,18.181818181818183,18.181818181818183,54.54545454545454,77.27272727272727,77.27272727272727,27.27272727272727,22.727272727272727,9.090909090909092,5866.818181818182,3130.909090909091,521.8181818181819,802.7272727272727,0.0,38.0,0.0,13,5.0,9.0,No
PRV57316,39.0,46.0,85.0,78,9666.666666666666,172.17391304347825,377000.0,7920.0,4.923076923076923,4.923076923076923,0.8478260869565217,6,14,76.98717948717949,38.46153846153847,61.53846153846154,11.846153846153847,11.846153846153847,50.0,66.66666666666666,46.15384615384615,10.256410256410255,34.61538461538461,51.28205128205128,73.07692307692307,70.51282051282051,34.61538461538461,34.61538461538461,11.538461538461538,9164.615384615385,2553.2051282051284,1108.4102564102564,768.8461538461538,484.3333333333333,266.0,22.0,27,5.0,16.0,No
PRV57317,84.0,374.0,458.0,352,9892.857142857143,254.89304812834226,831000.0,95330.0,4.4523809523809526,4.4523809523809526,0.22459893048128343,7,25,73.26704545454545,43.75,56.25,11.965909090909092,11.84375,30.681818181818183,52.84090909090909,40.05681818181818,12.215909090909092,26.420454545454547,39.48863636363637,61.07954545454546,70.45454545454545,30.681818181818183,25.85227272727273,7.954545454545454,6503.380681818182,1681.3068181818182,597.4090909090909,492.41477272727275,197.2297592997812,794.0,50.0,28,25.0,18.0,Yes
PRV57318,0.0,150.0,150.0,131,0.0,294.53333333333336,0.0,44180.0,0.0,0.0,0.0,5,19,74.18320610687023,41.98473282442748,58.01526717557252,11.908396946564885,12.0,33.587786259541986,59.541984732824424,38.93129770992366,19.083969465648856,23.66412213740458,37.404580152671755,68.70229007633588,75.57251908396947,32.82442748091603,38.93129770992366,5.343511450381679,3278.3969465648856,2540.4580152671756,252.73282442748092,710.763358778626,2.2,256.0,0.0,48,24.0,32.0,No
PRV57319,16.0,263.0,279.0,254,6687.5,267.90874524714826,107000.0,70460.0,6.0,6.0,0.060836501901140684,5,14,73.98818897637796,45.66929133858268,54.330708661417326,11.881889763779528,11.972440944881889,38.976377952755904,56.2992125984252,42.125984251968504,16.92913385826772,27.165354330708663,40.55118110236221,69.68503937007874,77.55905511811024,32.28346456692913,25.984251968503933,11.811023622047244,4452.51968503937,2147.2047244094488,551.0551181102362,631.0236220472441,62.86021505376344,493.0,9.0,97,35.0,55.0,No
PRV57320,10.0,28.0,38.0,38,9300.0,403.92857142857144,93000.0,11310.0,4.9,4.9,0.35714285714285715,6,14,71.97368421052632,42.10526315789473,57.89473684210527,12.0,12.0,57.89473684210527,52.63157894736842,42.10526315789473,10.526315789473683,39.473684210526315,36.84210526315789,81.57894736842105,68.42105263157895,39.473684210526315,34.21052631578947,13.157894736842104,6493.421052631579,2322.6315789473683,754.421052631579,561.8421052631579,282.36842105263156,126.0,6.0,27,8.0,8.0,No
PRV57321,15.0,69.0,84.0,60,10800.0,282.0289855072464,162000.0,19460.0,4.733333333333333,4.733333333333333,0.21739130434782608,3,11,72.3,46.666666666666664,53.333333333333336,12.0,12.0,25.0,53.333333333333336,51.66666666666667,25.0,25.0,45.0,66.66666666666666,81.66666666666667,35.0,21.666666666666668,11.666666666666666,4824.333333333333,1834.0,498.4,529.0,192.73809523809524,191.0,11.0,32,9.0,14.0,No
PRV57322,7.0,26.0,33.0,31,7571.428571428572,299.61538461538464,53000.0,7790.0,4.285714285714286,4.285714285714286,0.2692307692307692,5,12,73.45161290322581,41.935483870967744,58.06451612903226,12.0,12.0,41.935483870967744,51.61290322580645,41.935483870967744,12.903225806451612,25.806451612903224,45.16129032258064,83.87096774193549,70.96774193548387,19.35483870967742,16.129032258064516,3.225806451612903,5318.387096774193,2981.935483870968,680.3870967741935,739.3548387096774,232.9090909090909,96.0,3.0,28,9.0,7.0,No
PRV57324,22.0,95.0,117.0,112,8545.454545454546,268.94736842105266,188000.0,25550.0,5.954545454545454,5.954545454545454,0.23157894736842105,9,22,73.55357142857143,50.89285714285714,49.107142857142854,11.9375,12.0,38.392857142857146,47.32142857142857,40.17857142857143,13.392857142857142,33.92857142857143,35.714285714285715,74.10714285714286,70.53571428571429,26.785714285714285,33.92857142857143,8.928571428571429,5371.696428571428,1541.6964285714287,588.8214285714286,453.39285714285717,202.35897435897436,284.0,9.0,75,23.0,35.0,No
PRV57325,0.0,41.0,41.0,39,0.0,282.4390243902439,0.0,11580.0,0.0,0.0,0.0,4,9,74.97435897435898,51.28205128205128,48.717948717948715,11.692307692307692,12.0,30.76923076923077,43.58974358974359,43.58974358974359,5.128205128205128,30.76923076923077,35.8974358974359,71.7948717948718,79.48717948717949,20.51282051282051,28.205128205128204,10.256410256410255,1733.3333333333333,2304.358974358974,246.46153846153845,637.1794871794872,2.926829268292683,102.0,0.0,21,6.0,16.0,No
PRV57326,5.0,0.0,5.0,5,7400.0,0.0,37000.0,0.0,6.6,6.6,5.0,1,1,66.4,20.0,80.0,12.0,12.0,60.0,100.0,40.0,60.0,60.0,80.0,60.0,100.0,80.0,40.0,20.0,23634.0,1812.0,4576.8,418.0,1068.0,40.0,4.0,4,3.0,0.0,No
PRV57327,0.0,3.0,3.0,3,0.0,63.333333333333336,0.0,190.0,0.0,0.0,0.0,1,2,84.33333333333333,0.0,100.0,12.0,12.0,66.66666666666666,66.66666666666666,33.33333333333333,0.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,33.33333333333333,66.66666666666666,33.33333333333333,3453.3333333333335,1206.6666666666667,712.0,563.3333333333334,0.0,9.0,0.0,3,0.0,1.0,No
PRV57328,0.0,38.0,38.0,38,0.0,141.05263157894737,0.0,5360.0,0.0,0.0,0.0,5,14,73.28947368421052,47.368421052631575,52.63157894736842,12.0,12.0,31.57894736842105,39.473684210526315,34.21052631578947,10.526315789473683,23.684210526315788,39.473684210526315,50.0,63.1578947368421,34.21052631578947,26.31578947368421,7.894736842105263,3192.6315789473683,1498.157894736842,393.4736842105263,465.7894736842105,4.473684210526316,62.0,0.0,29,4.0,16.0,No
PRV57329,0.0,36.0,36.0,35,0.0,318.6111111111111,0.0,11470.0,0.0,0.0,0.0,4,13,73.02857142857142,40.0,60.0,11.8,12.0,45.714285714285715,57.14285714285714,31.428571428571427,5.714285714285714,37.142857142857146,57.14285714285714,80.0,80.0,34.285714285714285,34.285714285714285,8.571428571428571,2862.8571428571427,2062.285714285714,427.2,713.7142857142857,1.6666666666666667,75.0,0.0,27,5.0,9.0,No
PRV57330,12.0,22.0,34.0,28,5000.0,707.7272727272727,60000.0,15570.0,4.833333333333333,4.833333333333333,0.5454545454545454,1,7,76.39285714285714,50.0,50.0,11.571428571428571,12.0,39.285714285714285,60.71428571428571,67.85714285714286,17.857142857142858,35.714285714285715,32.142857142857146,85.71428571428571,78.57142857142857,32.142857142857146,46.42857142857143,14.285714285714285,9697.5,3749.6428571428573,1266.857142857143,997.1428571428571,360.24242424242425,126.0,6.0,12,6.0,5.0,No
PRV57331,16.0,125.0,141.0,128,10937.5,337.6,175000.0,42200.0,4.75,4.75,0.128,11,31,71.8046875,45.3125,54.6875,11.921875,11.9921875,37.5,57.8125,35.15625,13.28125,28.90625,46.09375,70.3125,72.65625,33.59375,37.5,7.8125,5310.078125,2660.546875,584.96875,741.171875,122.68085106382979,285.0,15.0,92,30.0,38.0,No
PRV57332,0.0,98.0,98.0,89,0.0,230.20408163265307,0.0,22560.0,0.0,0.0,0.0,5,14,71.76404494382022,48.31460674157304,51.68539325842697,11.865168539325843,11.865168539325843,32.58426966292135,43.82022471910113,34.831460674157306,13.48314606741573,22.47191011235955,41.57303370786517,61.79775280898876,65.1685393258427,32.58426966292135,22.47191011235955,10.112359550561797,3948.3146067415732,1698.9887640449438,360.0,499.3258426966292,1.836734693877551,205.0,0.0,32,13.0,21.0,No
PRV57333,0.0,1004.0,1004.0,723,0.0,289.8605577689243,0.0,291020.0,0.0,0.0,0.0,9,29,72.56984785615491,44.12171507607192,55.87828492392808,11.908713692946058,11.937759336099585,34.85477178423236,51.31396957123098,38.589211618257266,10.926694329183956,24.066390041493776,38.72752420470263,65.42185338865836,71.36929460580913,32.780082987551864,28.354080221300137,7.192254495159059,4138.96265560166,1940.954356846473,427.0926694329184,555.5048409405256,2.808764940239044,1172.0,0.0,9,10.0,7.0,No
PRV57334,39.0,29.0,68.0,60,11358.97435897436,244.13793103448276,443000.0,7080.0,7.487179487179487,7.487179487179487,1.3448275862068966,4,10,72.16666666666667,45.0,55.00000000000001,12.0,12.0,30.0,53.333333333333336,40.0,8.333333333333332,26.666666666666668,40.0,73.33333333333333,71.66666666666667,28.333333333333332,18.333333333333332,5.0,10739.833333333334,1568.6666666666667,943.4,504.8333333333333,601.0,232.0,22.0,32,17.0,16.0,No
PRV57335,3.0,804.0,807.0,306,13000.0,305.55970149253733,39000.0,245670.0,10.0,10.0,0.0037313432835820895,3,13,73.6797385620915,45.09803921568628,54.90196078431373,11.92156862745098,11.911764705882353,30.392156862745097,45.751633986928105,33.66013071895425,9.803921568627452,21.895424836601308,35.62091503267974,62.091503267973856,69.93464052287581,26.797385620915033,25.49019607843137,4.901960784313726,3275.4575163398695,1581.3725490196077,362.5359477124183,480.718954248366,6.448574969021066,984.0,8.0,46,39.0,39.0,Yes
PRV57336,0.0,135.0,135.0,117,0.0,209.03703703703704,0.0,28220.0,0.0,0.0,0.0,8,33,72.86324786324786,43.58974358974359,56.41025641025641,12.0,12.0,29.914529914529915,47.008547008547005,32.47863247863248,16.23931623931624,31.62393162393162,38.46153846153847,61.53846153846154,68.37606837606837,30.76923076923077,33.33333333333333,1.7094017094017095,2339.3162393162393,1596.6666666666667,255.5897435897436,463.6752136752137,5.2592592592592595,273.0,0.0,81,15.0,32.0,No
PRV57339,0.0,458.0,458.0,187,0.0,229.5414847161572,0.0,105130.0,0.0,0.0,0.0,3,9,72.58288770053476,46.524064171122994,53.475935828877006,11.828877005347593,11.903743315508022,34.75935828877005,48.1283422459893,27.27272727272727,11.229946524064172,25.668449197860966,37.4331550802139,60.962566844919785,74.33155080213903,30.481283422459892,27.807486631016044,9.090909090909092,2164.652406417112,1366.3636363636363,325.5401069518717,373.85026737967917,3.034934497816594,669.0,1.0,16,14.0,12.0,No
PRV57340,17.0,24.0,41.0,39,11647.058823529413,265.0,198000.0,6360.0,5.0588235294117645,5.0588235294117645,0.7083333333333334,2,10,71.82051282051282,38.46153846153847,61.53846153846154,12.0,11.384615384615385,35.8974358974359,48.717948717948715,51.28205128205128,17.94871794871795,38.46153846153847,38.46153846153847,66.66666666666666,66.66666666666666,35.8974358974359,28.205128205128204,15.384615384615385,7868.205128205128,2129.74358974359,766.7692307692307,484.61538461538464,427.95,151.0,14.0,25,10.0,12.0,No
PRV57341,77.0,100.0,177.0,158,10077.922077922078,403.5,776000.0,40350.0,5.909090909090909,5.909090909090909,0.77,7,27,70.94303797468355,48.734177215189874,51.26582278481012,12.0,11.848101265822784,43.037974683544306,60.12658227848101,46.20253164556962,16.455696202531644,35.44303797468354,41.139240506329116,70.88607594936708,74.68354430379746,37.9746835443038,35.44303797468354,11.39240506329114,9111.708860759494,2392.025316455696,971.2151898734177,686.4556962025316,461.3142857142857,440.0,45.0,69,24.0,33.0,Yes
PRV57343,0.0,75.0,75.0,55,0.0,494.53333333333336,0.0,37090.0,0.0,0.0,0.0,5,14,72.50909090909092,47.27272727272727,52.72727272727272,12.0,12.0,32.72727272727273,52.72727272727272,29.09090909090909,9.090909090909092,27.27272727272727,32.72727272727273,69.0909090909091,72.72727272727273,21.818181818181817,27.27272727272727,9.090909090909092,4717.090909090909,4050.3636363636365,383.4909090909091,963.8181818181819,0.9333333333333333,156.0,0.0,34,14.0,17.0,No
PRV57344,25.0,455.0,480.0,189,9320.0,430.1098901098901,233000.0,195700.0,5.44,5.44,0.054945054945054944,4,12,73.11640211640211,47.08994708994709,52.910052910052904,11.873015873015873,11.867724867724867,37.03703703703704,56.613756613756614,29.629629629629626,10.582010582010582,26.455026455026452,40.21164021164021,66.66666666666666,69.31216931216932,26.455026455026452,29.100529100529098,8.994708994708994,3395.0793650793653,1903.1746031746031,391.83068783068785,520.6878306878307,58.458333333333336,745.0,22.0,37,27.0,29.0,Yes
PRV57345,43.0,45.0,88.0,82,10279.06976744186,518.2222222222222,442000.0,23320.0,5.395348837209302,5.395348837209302,0.9555555555555556,6,16,72.6829268292683,53.65853658536586,46.34146341463415,11.707317073170731,11.963414634146341,39.02439024390244,65.85365853658537,47.5609756097561,12.195121951219512,29.268292682926827,48.78048780487805,81.70731707317073,78.04878048780488,26.82926829268293,32.926829268292686,8.536585365853659,9531.707317073171,2602.439024390244,1028.9268292682927,724.5121951219512,509.27906976744185,289.0,28.0,34,11.0,21.0,Yes
PRV57346,0.0,532.0,532.0,447,0.0,282.7631578947368,0.0,150430.0,0.0,0.0,0.0,8,26,73.64653243847874,42.505592841163306,57.494407158836694,11.957494407158837,11.885906040268456,35.57046979865772,52.12527964205817,32.21476510067114,11.856823266219239,29.082774049217004,37.58389261744966,64.42953020134227,72.48322147651007,31.096196868008946,25.95078299776286,8.94854586129754,3556.331096196868,1907.427293064877,389.8612975391499,543.5570469798657,3.1766917293233083,770.0,0.0,32,29.0,26.0,No
PRV57347,17.0,128.0,145.0,141,6882.35294117647,223.125,117000.0,28560.0,4.176470588235294,4.176470588235294,0.1328125,10,29,73.48226950354609,43.97163120567376,56.02836879432624,11.74468085106383,11.957446808510639,36.87943262411347,56.02836879432624,34.751773049645394,12.056737588652481,26.95035460992908,45.39007092198582,70.92198581560284,73.04964539007092,24.822695035460992,24.113475177304963,8.51063829787234,4056.028368794326,1953.5460992907801,474.3262411347518,541.063829787234,126.93793103448276,292.0,8.0,91,28.0,44.0,No
PRV57348,0.0,920.0,920.0,638,0.0,278.0108695652174,0.0,255770.0,0.0,0.0,0.0,7,29,72.40752351097179,44.20062695924764,55.79937304075236,11.95924764890282,11.891849529780565,35.73667711598746,50.78369905956113,35.42319749216301,13.166144200626958,26.332288401253916,40.59561128526646,64.42006269592476,68.02507836990596,31.03448275862069,26.01880877742947,7.836990595611286,4290.689655172414,1852.2884012539184,420.0,528.2601880877743,3.1630434782608696,1073.0,0.0,6,5.0,6.0,No
PRV57350,9.0,37.0,46.0,41,7222.222222222223,172.7027027027027,65000.0,6390.0,2.7777777777777777,2.7777777777777777,0.24324324324324326,2,7,71.0,36.58536585365854,63.41463414634146,12.0,11.707317073170731,41.46341463414634,53.65853658536586,41.46341463414634,12.195121951219512,41.46341463414634,36.58536585365854,65.85365853658537,75.60975609756098,34.146341463414636,24.390243902439025,9.75609756097561,2932.682926829268,1304.6341463414635,442.8292682926829,509.2682926829268,213.95652173913044,115.0,4.0,11,6.0,7.0,No
PRV57351,0.0,34.0,34.0,32,0.0,593.5294117647059,0.0,20180.0,0.0,0.0,0.0,5,9,72.78125,37.5,62.5,12.0,11.625,34.375,53.125,37.5,6.25,31.25,34.375,71.875,71.875,28.125,28.125,12.5,2089.375,1672.5,300.375,505.0,6.470588235294118,68.0,0.0,13,3.0,6.0,No
PRV57352,3.0,41.0,44.0,41,5000.0,245.1219512195122,15000.0,10050.0,3.0,3.0,0.07317073170731707,3,8,74.02439024390245,43.90243902439025,56.09756097560976,12.0,12.0,29.268292682926827,53.65853658536586,41.46341463414634,12.195121951219512,24.390243902439025,26.82926829268293,70.73170731707317,73.17073170731707,24.390243902439025,36.58536585365854,4.878048780487805,2450.0,2638.5365853658536,312.5853658536585,800.0,73.95454545454545,95.0,3.0,18,6.0,10.0,No
PRV57354,0.0,22.0,22.0,21,0.0,386.8181818181818,0.0,8510.0,0.0,0.0,0.0,2,5,70.14285714285714,47.61904761904761,52.38095238095239,12.0,12.0,33.33333333333333,42.857142857142854,28.57142857142857,14.285714285714285,19.047619047619047,23.809523809523807,57.14285714285714,61.904761904761905,23.809523809523807,19.047619047619047,4.761904761904762,1190.4761904761904,2135.714285714286,101.71428571428571,545.7142857142857,0.0,48.0,0.0,11,6.0,9.0,No
PRV57355,0.0,34.0,34.0,21,0.0,477.6470588235294,0.0,16240.0,0.0,0.0,0.0,1,3,72.9047619047619,52.38095238095239,47.61904761904761,12.0,12.0,42.857142857142854,38.095238095238095,38.095238095238095,4.761904761904762,33.33333333333333,42.857142857142854,61.904761904761905,71.42857142857143,28.57142857142857,23.809523809523807,0.0,1840.952380952381,1645.2380952380952,457.7142857142857,419.5238095238095,5.588235294117647,69.0,0.0,5,4.0,5.0,No
PRV57356,0.0,67.0,67.0,25,0.0,351.7910447761194,0.0,23570.0,0.0,0.0,0.0,1,3,68.64,36.0,64.0,12.0,12.0,32.0,44.0,20.0,8.0,24.0,28.000000000000004,60.0,76.0,24.0,28.000000000000004,8.0,1326.4,2792.8,170.88,823.6,3.582089552238806,128.0,0.0,23,7.0,14.0,No
PRV57357,15.0,1.0,16.0,13,7533.333333333333,1700.0,113000.0,1700.0,4.333333333333333,4.333333333333333,15.0,1,2,77.76923076923077,53.84615384615385,46.15384615384615,12.0,12.0,53.84615384615385,76.92307692307693,61.53846153846154,30.76923076923077,69.23076923076923,61.53846153846154,69.23076923076923,92.3076923076923,53.84615384615385,30.76923076923077,7.6923076923076925,14802.307692307691,3379.230769230769,2664.0,631.5384615384615,1001.25,105.0,8.0,2,1.0,0.0,No
PRV57358,0.0,77.0,77.0,32,0.0,158.44155844155844,0.0,12200.0,0.0,0.0,0.0,1,3,74.3125,40.625,59.375,11.625,12.0,37.5,43.75,34.375,12.5,28.125,31.25,71.875,81.25,28.125,31.25,9.375,4330.9375,722.8125,534.0,285.625,1.2987012987012987,159.0,1.0,1,1.0,1.0,No
PRV57359,0.0,102.0,102.0,67,0.0,337.15686274509807,0.0,34390.0,0.0,0.0,0.0,1,6,75.01492537313433,40.298507462686565,59.70149253731343,12.0,11.82089552238806,29.850746268656714,52.23880597014925,26.865671641791046,22.388059701492537,19.402985074626866,44.776119402985074,62.68656716417911,83.5820895522388,29.850746268656714,26.865671641791046,7.462686567164178,3582.3880597014927,1993.134328358209,414.44776119402985,580.1492537313433,1.9607843137254901,204.0,0.0,1,1.0,0.0,No
PRV57361,0.0,60.0,60.0,32,0.0,313.1666666666667,0.0,18790.0,0.0,0.0,0.0,1,3,73.625,43.75,56.25,12.0,12.0,25.0,62.5,37.5,12.5,28.125,46.875,50.0,71.875,25.0,31.25,6.25,3053.75,1243.125,400.5,336.25,1.0,127.0,0.0,6,3.0,5.0,No
PRV57363,0.0,2.0,2.0,2,0.0,200.0,0.0,400.0,0.0,0.0,0.0,1,1,73.5,0.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2415.0,0.0,550.0,20.0,3.0,0.0,2,1.0,2.0,No
PRV57364,3.0,7.0,10.0,9,14000.0,92.85714285714286,42000.0,650.0,4.666666666666667,4.666666666666667,0.42857142857142855,1,4,71.22222222222223,33.33333333333333,66.66666666666666,12.0,12.0,33.33333333333333,55.55555555555556,44.44444444444444,11.11111111111111,0.0,66.66666666666666,77.77777777777779,88.88888888888889,44.44444444444444,33.33333333333333,22.22222222222222,14191.111111111111,1312.2222222222222,1068.0,332.22222222222223,320.4,43.0,3.0,6,1.0,2.0,No
PRV57365,0.0,183.0,183.0,84,0.0,312.89617486338796,0.0,57260.0,0.0,0.0,0.0,1,5,72.63095238095238,46.42857142857143,53.57142857142857,12.0,12.0,36.904761904761905,46.42857142857143,33.33333333333333,4.761904761904762,16.666666666666664,34.523809523809526,52.38095238095239,70.23809523809523,25.0,27.380952380952383,9.523809523809524,4862.023809523809,2397.1428571428573,440.1904761904762,709.7619047619048,2.6775956284153004,337.0,0.0,10,9.0,6.0,No
PRV57366,0.0,12.0,12.0,7,0.0,413.3333333333333,0.0,4960.0,0.0,0.0,0.0,1,2,75.0,0.0,100.0,12.0,12.0,14.285714285714285,57.14285714285714,42.857142857142854,28.57142857142857,14.285714285714285,14.285714285714285,100.0,85.71428571428571,71.42857142857143,28.57142857142857,14.285714285714285,1862.857142857143,1847.142857142857,305.14285714285717,620.0,0.0,35.0,0.0,6,0.0,4.0,No
PRV57367,0.0,11.0,11.0,8,0.0,733.6363636363636,0.0,8070.0,0.0,0.0,0.0,1,1,77.0,37.5,62.5,10.5,12.0,37.5,50.0,37.5,0.0,12.5,25.0,50.0,62.5,37.5,12.5,12.5,3427.5,1260.0,534.0,338.75,7.2727272727272725,32.0,0.0,4,1.0,2.0,No
PRV57368,0.0,22.0,22.0,22,0.0,159.0909090909091,0.0,3500.0,0.0,0.0,0.0,1,3,71.77272727272727,50.0,50.0,12.0,12.0,13.636363636363635,36.36363636363637,36.36363636363637,4.545454545454546,31.818181818181817,13.636363636363635,63.63636363636363,72.72727272727273,40.909090909090914,27.27272727272727,9.090909090909092,10968.636363636364,2110.4545454545455,582.5454545454545,490.45454545454544,0.0,57.0,0.0,4,1.0,4.0,No
PRV57369,11.0,17.0,28.0,27,10636.363636363636,138.23529411764707,117000.0,2350.0,4.7272727272727275,4.7272727272727275,0.6470588235294118,3,9,71.22222222222223,48.148148148148145,51.85185185185185,12.0,12.0,33.33333333333333,70.37037037037037,37.03703703703704,22.22222222222222,25.925925925925924,29.629629629629626,74.07407407407408,70.37037037037037,33.33333333333333,18.51851851851852,0.0,6391.851851851852,1405.9259259259259,712.0,440.0,426.7142857142857,98.0,9.0,18,7.0,6.0,No
PRV57371,0.0,1.0,1.0,1,0.0,70.0,0.0,70.0,0.0,0.0,0.0,1,1,69.0,0.0,100.0,12.0,12.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,4850.0,0.0,2240.0,0.0,2.0,0.0,1,0.0,0.0,No
PRV57372,15.0,17.0,32.0,28,7933.333333333333,279.4117647058824,119000.0,4750.0,6.266666666666667,6.266666666666667,0.8823529411764706,3,5,70.42857142857143,35.714285714285715,64.28571428571429,12.0,12.0,60.71428571428571,57.14285714285714,28.57142857142857,17.857142857142858,35.714285714285715,46.42857142857143,71.42857142857143,85.71428571428571,39.285714285714285,32.142857142857146,3.571428571428571,5381.785714285715,1236.0714285714287,686.5714285714286,482.85714285714283,506.875,126.0,10.0,7,4.0,5.0,No
PRV57373,0.0,2.0,2.0,2,0.0,400.0,0.0,800.0,0.0,0.0,0.0,1,2,70.0,50.0,50.0,12.0,12.0,50.0,100.0,100.0,50.0,50.0,50.0,100.0,100.0,0.0,100.0,0.0,3000.0,5485.0,1534.0,915.0,0.0,3.0,0.0,2,1.0,1.0,No
PRV57374,0.0,6.0,6.0,5,0.0,133.33333333333334,0.0,800.0,0.0,0.0,0.0,1,2,73.8,0.0,100.0,12.0,12.0,0.0,40.0,40.0,0.0,40.0,20.0,60.0,60.0,20.0,40.0,20.0,1600.0,6804.0,213.6,1954.0,0.0,10.0,0.0,5,2.0,2.0,No
PRV57375,6.0,75.0,81.0,35,7666.666666666667,349.6,46000.0,26220.0,3.6666666666666665,3.6666666666666665,0.08,1,4,71.42857142857143,54.285714285714285,45.714285714285715,12.0,11.82857142857143,37.142857142857146,68.57142857142857,34.285714285714285,2.857142857142857,28.57142857142857,51.42857142857142,68.57142857142857,77.14285714285715,31.428571428571427,25.71428571428571,8.571428571428571,5213.714285714285,1732.5714285714287,484.34285714285716,482.85714285714283,81.08641975308642,191.0,3.0,10,7.0,5.0,No
PRV57376,0.0,20.0,20.0,18,0.0,253.0,0.0,5060.0,0.0,0.0,0.0,1,3,67.33333333333333,55.55555555555556,44.44444444444444,12.0,11.777777777777779,22.22222222222222,66.66666666666666,33.33333333333333,0.0,61.111111111111114,33.33333333333333,55.55555555555556,77.77777777777779,44.44444444444444,27.77777777777778,11.11111111111111,3795.5555555555557,2299.4444444444443,474.6666666666667,645.5555555555555,0.0,50.0,0.0,7,3.0,4.0,No
PRV57378,0.0,35.0,35.0,29,0.0,193.71428571428572,0.0,6780.0,0.0,0.0,0.0,2,5,72.93103448275862,37.93103448275862,62.06896551724138,12.0,12.0,48.275862068965516,65.51724137931035,34.48275862068966,10.344827586206897,34.48275862068966,51.724137931034484,62.06896551724138,82.75862068965517,17.24137931034483,37.93103448275862,0.0,5588.275862068966,1565.5172413793102,441.9310344827586,413.44827586206895,3.4285714285714284,89.0,0.0,11,4.0,6.0,No
PRV57379,3.0,25.0,28.0,26,14666.666666666666,495.2,44000.0,12380.0,7.666666666666667,7.666666666666667,0.12,2,8,68.46153846153847,34.61538461538461,65.38461538461539,12.0,12.0,30.76923076923077,65.38461538461539,53.84615384615385,19.230769230769234,30.76923076923077,53.84615384615385,73.07692307692307,65.38461538461539,23.076923076923077,23.076923076923077,3.8461538461538463,7066.153846153846,4832.307692307692,616.1538461538462,1142.6923076923076,114.42857142857143,76.0,2.0,11,6.0,7.0,No
PRV57380,0.0,87.0,87.0,64,0.0,262.98850574712645,0.0,22880.0,0.0,0.0,0.0,3,5,73.59375,35.9375,64.0625,12.0,12.0,39.0625,57.8125,32.8125,15.625,25.0,39.0625,62.5,71.875,26.5625,37.5,12.5,2069.0625,2374.6875,333.75,633.28125,3.793103448275862,168.0,0.0,7,6.0,6.0,No
PRV57381,0.0,49.0,49.0,12,0.0,380.40816326530614,0.0,18640.0,0.0,0.0,0.0,1,2,77.25,50.0,50.0,12.0,12.0,8.333333333333332,41.66666666666667,25.0,25.0,25.0,16.666666666666664,66.66666666666666,91.66666666666666,33.33333333333333,16.666666666666664,8.333333333333332,2916.6666666666665,2533.3333333333335,445.0,614.1666666666666,2.0408163265306123,98.0,0.0,2,2.0,2.0,No
PRV57382,5.0,74.0,79.0,45,17000.0,200.13513513513513,85000.0,14810.0,7.6,7.6,0.06756756756756757,2,5,74.31111111111112,42.22222222222222,57.77777777777777,12.0,12.0,35.55555555555556,46.666666666666664,33.33333333333333,8.88888888888889,22.22222222222222,35.55555555555556,66.66666666666666,75.55555555555556,22.22222222222222,31.11111111111111,4.444444444444445,4096.888888888889,1370.0,356.0,382.0,58.23076923076923,166.0,3.0,17,9.0,10.0,No
PRV57385,0.0,90.0,90.0,41,0.0,243.66666666666666,0.0,21930.0,0.0,0.0,0.0,2,3,70.34146341463415,58.536585365853654,41.46341463414634,11.829268292682928,12.0,36.58536585365854,46.34146341463415,24.390243902439025,12.195121951219512,24.390243902439025,36.58536585365854,63.41463414634146,73.17073170731707,31.70731707317073,26.82926829268293,2.4390243902439024,2963.4146341463415,1758.5365853658536,280.0,518.780487804878,2.7777777777777777,181.0,0.0,2,2.0,2.0,No
